node,STUSPS,well_depth (m),NaN values,well_pressure [bar]
fips51570,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51580,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51590,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51595,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51600,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51610,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51620,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51630,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51640,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51650,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51660,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51670,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51678,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51680,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51683,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51685,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51690,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51700,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51710,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51720,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51730,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51735,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51740,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51750,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51760,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51770,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51775,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51790,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51800,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51810,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51820,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51830,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51840,VA,75.81329809764581,Filled with US average,7.437284543379055
fips53001,WA,32.6136,Filled with state average,3.1993941599999998
fips53003,WA,32.6136,Filled with state average,3.1993941599999998
fips53005,WA,32.6136,Filled with state average,3.1993941599999998
fips53007,WA,32.6136,Filled with state average,3.1993941599999998
fips53009,WA,32.6136,Filled with state average,3.1993941599999998
fips53011,WA,32.6136,Filled with state average,3.1993941599999998
fips53013,WA,32.6136,Filled with state average,3.1993941599999998
fips53015,WA,32.6136,Filled with state average,3.1993941599999998
fips53017,WA,32.6136,Filled with state average,3.1993941599999998
fips53019,WA,32.6136,Filled with state average,3.1993941599999998
fips53021,WA,32.6136,Filled with state average,3.1993941599999998
fips53023,WA,32.6136,Filled with state average,3.1993941599999998
fips53025,WA,32.6136,Filled with state average,3.1993941599999998
fips53027,WA,32.6136,Filled with state average,3.1993941599999998
fips53029,WA,32.6136,Filled with state average,3.1993941599999998
fips53031,WA,32.6136,Filled with state average,3.1993941599999998
fips53033,WA,32.6136,Filled with state average,3.1993941599999998
fips53035,WA,32.6136,Filled with state average,3.1993941599999998
fips53037,WA,32.6136,Filled with state average,3.1993941599999998
fips53039,WA,32.6136,,3.1993941599999998
fips53041,WA,32.6136,Filled with state average,3.1993941599999998
fips53043,WA,32.6136,Filled with state average,3.1993941599999998
fips53045,WA,32.6136,Filled with state average,3.1993941599999998
fips53047,WA,32.6136,Filled with state average,3.1993941599999998
fips53049,WA,32.6136,Filled with state average,3.1993941599999998
fips53051,WA,32.6136,Filled with state average,3.1993941599999998
fips53053,WA,32.6136,Filled with state average,3.1993941599999998
fips53055,WA,32.6136,Filled with state average,3.1993941599999998
fips53057,WA,32.6136,Filled with state average,3.1993941599999998
fips53059,WA,32.6136,Filled with state average,3.1993941599999998
fips53061,WA,32.6136,Filled with state average,3.1993941599999998
fips53063,WA,32.6136,Filled with state average,3.1993941599999998
fips53065,WA,32.6136,Filled with state average,3.1993941599999998
fips53067,WA,32.6136,Filled with state average,3.1993941599999998
fips53069,WA,32.6136,Filled with state average,3.1993941599999998
fips53071,WA,32.6136,Filled with state average,3.1993941599999998
fips53073,WA,32.6136,Filled with state average,3.1993941599999998
fips53075,WA,32.6136,Filled with state average,3.1993941599999998
fips53077,WA,32.6136,Filled with state average,3.1993941599999998
fips54001,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54003,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54005,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54007,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54009,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54011,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54013,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54015,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54017,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54019,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54021,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54023,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54025,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54027,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54029,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54031,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54033,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54035,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54037,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54039,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54041,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54043,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54045,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54047,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54049,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54051,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54053,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54055,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54057,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54059,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54061,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54063,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54065,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54067,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54069,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54071,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54073,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54075,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54077,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54079,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54081,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54083,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54085,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54087,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54089,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54091,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54093,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54095,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54097,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54099,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54101,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54103,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54105,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54107,WV,75.81329809764581,Filled with US average,7.437284543379055
fips54109,WV,75.81329809764581,Filled with US average,7.437284543379055
fips55001,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55003,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55005,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55007,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55009,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55011,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55013,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55015,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55017,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55019,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55021,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55023,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55025,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55027,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55029,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55031,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55033,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55035,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55037,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55039,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55041,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55043,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55045,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55047,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55049,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55051,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55053,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55055,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55057,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55059,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55061,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55063,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55065,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55067,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55069,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55071,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55073,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55075,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55077,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55078,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55079,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55081,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55083,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55085,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55087,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55089,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55091,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55093,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55095,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55097,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55099,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55101,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55103,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55105,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55107,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55109,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55111,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55113,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55115,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55117,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55119,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55121,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55123,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55125,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55127,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55129,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55131,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55133,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55135,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55137,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55139,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55141,WI,75.81329809764581,Filled with US average,7.437284543379055
fips56001,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56003,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56005,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56007,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56009,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56011,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56013,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56015,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56017,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56019,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56021,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56023,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56025,WY,75.81329809764581,Filled with US average,7.437284543379055
